appid,currency,local_price,price_in_usd,relative_price_to_us
444270,EUR,4.99,5.3737907624644485,1.0769119764457813
444270,CLP,3000.0,4.642525533890436,0.9303658384549971
444270,INR,259.0,3.8424107195841293,0.7700221882934126
444270,IDR,45999.0,3.445084655972232,0.6903977266477419
444270,MYR,12.0,2.7086990547317478,0.5428254618700897
444270,MXN,55.99,2.7030197640518168,0.5416873274652939
444270,PHP,165.95,3.3347650350076976,0.6682895861738872
444270,PLN,17.99,4.499588934162685,0.9017212292911192
444270,KRW,5500.0,4.770371655318964,0.9559863036711351
444270,THB,129.0,3.6710301650540695,0.7356773877863867
444270,UAH,99.0,3.65976624518482,0.7334200892153947
444270,GBP,3.99,5.051803139208197,1.012385398638917
444270,COP,11900.0,4.0655267248595,0.8147348146011021
444270,KZT,1050.0,3.217695575237413,0.6448287725926679
444270,NOK,36.0,4.372589837591081,0.8762705085352869
444270,PEN,14.95,4.5735577996751084,0.9165446492334887
444270,SGD,5.5,3.892099674549702,0.779979894699339
444270,VND,70000.0,3.099152971931279,0.6210727398659878
444270,HKD,39.0,5.0261352589703305,1.0072415348637938
444270,ILS,18.5,4.902610308731947,0.9824870358180253
444270,NZD,5.99,4.346920544243161,0.8711263615717757
444270,ZAR,55.0,4.08482442421986,0.818602089022016
444270,CHF,5.0,5.035185878921906,1.0090552863570954
444270,CRC,2400.0,4.341333174903615,0.8700066482772775
444270,SAR,17.0,4.533756483938501,0.9085684336550102
444270,AED,17.0,4.6286476806799435,0.9275847055470828
444270,UYU,120.0,4.2634599384342176,0.8544007892653742
444270,KWD,1.1,3.6083201301619483,0.7231102465254405
444270,QAR,12.99,3.5674072446653664,0.7149112714760253
555850,USD,0.75,0.75,1.0
555850,CAD,0.83,0.6360977015414256,0.8481302687219009
555850,CNY,4.0,0.5812617769085331,0.7750157025447107
555850,TWD,23.0,0.734918200408998,0.979890933878664
555850,USD,0.75,0.75,1.0
555850,BRL,1.63,0.5208499760345102,0.6944666347126803
555850,JPY,75.0,0.6620207521438438,0.8826943361917917
555850,TRY,1.52,0.4028378869032633,0.5371171825376844
555850,RUB,22.0,0.3657796510129602,0.48770620135061366
555850,ARS,10.25,0.6489806255540078,0.8653075007386771
555850,EUR,0.75,0.8076839823343359,1.0769119764457813
555850,CLP,456.0,0.7056638811513463,0.9408851748684617
555850,INR,45.0,0.6676003180744626,0.8901337574326168
555850,IDR,7219.0,0.5406653651484499,0.7208871535312665
555850,MYR,1.9,0.42887735033252666,0.5718364671100356
555850,MXN,9.87,0.4764923213286556,0.6353230951048742
555850,PHP,26.58,0.534125065564957,0.7121667540866093
555850,PLN,2.73,0.6828169977912246,0.9104226637216328
555850,KRW,840.0,0.7285658528123509,0.9714211370831345
555850,THB,18.62,0.5298804780876494,0.7065073041168658
555850,UAH,15.0,0.5545100371492151,0.7393467161989534
555850,GBP,0.6,0.7596696449937137,1.0128928599916183
555850,COP,1900.0,0.6491177123725252,0.865490283163367
555850,KZT,171.0,0.5240247079672358,0.698699610622981
555850,NOK,5.7,0.6923267242852547,0.9231022990470062
555850,PEN,2.26,0.6913873329274746,0.9218497772366328
555850,SGD,0.95,0.6722717619676757,0.8963623492902343
555850,VND,11500.0,0.5091465596744245,0.6788620795658993
555850,HKD,5.7,0.7345889993879714,0.9794519991839619
555850,ILS,2.75,0.728766397243938,0.971688529658584
555850,NZD,0.9,0.6531266260131626,0.8708355013508835
555850,ZAR,9.12,0.6773381590706385,0.9031175454275181
555850,CHF,0.76,0.7653482535961298,1.020464338128173
555850,CRC,360.0,0.6511999762355423,0.868266634980723
555850,SAR,2.66,0.7093995439574361,0.9458660586099148
555850,AED,2.66,0.7242472253299206,0.9656629671065607
555850,UYU,18.0,0.6395189907651326,0.8526919876868435
555850,KWD,0.17,0.557649474661392,0.743532632881856
555850,QAR,2.08,0.5712245626561943,0.761632750208259
691390,USD,9.99,9.99,1.0
691390,CAD,10.99,8.42254667462683,0.8430977652279108
691390,CNY,36.0,5.231355992176798,0.523659258476156
691390,TWD,186.0,5.943251533742331,0.5949200734476808
691390,USD,9.99,9.99,1.0
691390,BRL,19.99,6.387601853331202,0.6393995849180383
691390,JPY,980.0,8.65040449467956,0.8659063558237797
691390,TRY,18.0,4.770448660696538,0.47752238845811196
691390,RUB,249.0,4.1399605955557774,0.41441047002560333
691390,ARS,129.99,8.230340635684437,0.8238579214899335
691390,EUR,9.99,10.758350644693355,1.0769119764457813
691390,CLP,4400.0,6.809037449705973,0.6815853303008982
691390,INR,349.0,5.177611355733054,0.5182794149882937
691390,IDR,69999.0,5.242559204187054,0.5247807011198252
691390,MYR,23.0,5.19167318823585,0.5196870058294144
691390,MXN,109.99,5.309968634542941,0.5315283918461403
691390,PHP,289.0,5.8074546255934,0.5813267893486886
691390,PLN,35.99,9.001679029489441,0.901068971920865
691390,KRW,10500.0,9.107073160154386,0.9116189349503889
691390,THB,189.0,5.378486055776892,0.5383869925702595
691390,UAH,169.0,6.247479751881157,0.6253733485366523
691390,GBP,6.99,8.850151364176766,0.8859010374551317
691390,COP,18500.0,6.320356673100903,0.6326683356457361
691390,KZT,1850.0,5.6692731563706795,0.5674948104475155
691390,NOK,70.0,8.502258017538214,0.8510768786324538
691390,PEN,22.0,6.730319170090461,0.6737056226316778
691390,SGD,10.0,7.07654486281764,0.7083628491308949
691390,VND,120000.0,5.312833666167907,0.5318151817985892
691390,HKD,52.0,6.701513678627108,0.6708221900527636
691390,ILS,36.95,9.791970319332187,0.980177209142361
691390,NZD,11.99,8.701098050997578,0.8709807858856434
691390,ZAR,79.0,5.867293263879435,0.5873166430309744
691390,CHF,10.0,10.070371757843812,1.0080452210053865
691390,CRC,4600.0,8.320888585231929,0.8329217803034964
691390,SAR,21.95,5.85387969543824,0.5859739434873114
691390,AED,29.0,7.89592839645402,0.7903832228682703
691390,UYU,229.0,8.136102715845299,0.8144246962808107
691390,KWD,1.95,6.396567503468908,0.6402970473942851
691390,QAR,24.99,6.862933567681871,0.6869803371052924
498630,USD,14.99,14.99,1.0
498630,CAD,16.99,13.020843312275687,0.8686353110257297
498630,CNY,48.0,6.975141322902397,0.46531963461657083
498630,TWD,398.0,12.717280163599183,0.8483842670846686
498630,USD,14.99,14.99,1.0
498630,BRL,27.99,8.943920754114075,0.596659156378524
498630,JPY,1480.0,13.06387617563852,0.8715060824308551
498630,TRY,24.0,6.360598214262051,0.4243227627926652
498630,RUB,349.0,5.8025953728874144,0.38709775669695895
498630,ARS,179.99,11.396099784728378,0.7602468168597983
498630,EUR,14.99,16.14291052692226,1.0769119764457813
498630,CLP,7500.0,11.606313834726091,0.7742704359390321
498630,INR,479.0,7.106234496837057,0.4740650097956676
498630,IDR,115999.0,8.687718754932128,0.5795676287479739
498630,MYR,31.0,6.997472558057015,0.46680937678832657
498630,MXN,149.99,7.241041871943775,0.4830581635719663
498630,PHP,419.95,8.438894705944458,0.562968292591358
498630,PLN,53.99,13.503769124816197,0.9008518428830018
498630,KRW,16000.0,13.87744481547335,0.9257801744812107
498630,THB,315.0,8.96414342629482,0.5980082339089273
498630,UAH,229.0,8.465519900478018,0.5647444896916622
498630,GBP,10.99,13.914615664134857,0.9282598841984561
498630,COP,32000.0,10.932508839958318,0.7293201360879465
498630,KZT,2400.0,7.354732743399801,0.49064261130085396
498630,NOK,100.0,12.14608288219745,0.8102790448430587
498630,PEN,39.95,12.221647765686997,0.8153200644220812
498630,SGD,15.0,10.614817294226459,0.7081265706622054
498630,VND,165000.0,7.305146290980873,0.48733464249372066
498630,HKD,99.0,12.758651042001608,0.8511441655771587
498630,ILS,55.95,14.827083609381212,0.9891316617332363
498630,NZD,17.99,13.055275557751994,0.8709323254003999
498630,ZAR,159.0,11.808856062744686,0.7877822590223273
498630,CHF,15.0,15.105557636765718,1.0077089817722293
498630,CRC,6500.0,11.75777734869729,0.7843747397396458
498630,SAR,47.0,12.53450322030056,0.8361910086924991
498630,AED,46.0,12.524576077133965,0.8355287576473626
498630,UYU,329.0,11.688985997873813,0.7797855902517553
498630,KWD,2.8,9.184814876775867,0.6127294781037936
498630,QAR,33.99,9.33457830994425,0.6227203675746664
552390,USD,2.99,2.99,1.0
552390,CAD,3.29,2.5213993229774583,0.8432773655443003
552390,CNY,15.0,2.179731663406999,0.7290072452866216
552390,TWD,92.0,2.939672801635992,0.9831681610822716
552390,USD,2.99,2.99,1.0
552390,BRL,6.29,2.0099057357405337,0.6722092761674026
552390,JPY,298.0,2.6304291218515394,0.8797421812212506
552390,TRY,6.0,1.5901495535655128,0.5318225931657233
552390,RUB,89.0,1.4797449518251573,0.4948979771990492
552390,ARS,39.99,2.5319741674053438,0.8468141028111517
552390,EUR,2.99,3.2199668095728864,1.0769119764457813
552390,CLP,1800.0,2.7855153203342615,0.9316104750281811
552390,INR,169.0,2.507210083435204,0.8385318004800012
552390,IDR,25999.0,1.9471891991265475,0.6512338458617215
552390,MYR,8.0,1.805799369821165,0.6039462775321621
552390,MXN,35.99,1.7374831453514,0.5810980419235451
552390,PHP,99.95,2.0084951205123196,0.6717374984991035
552390,PLN,10.99,2.7487761193133915,0.9193231168272211
552390,KRW,3300.0,2.8622229931913785,0.9572652151141734
552390,THB,79.0,2.2481502561183837,0.7518897177653456
552390,UAH,59.0,2.181072812786913,0.7294557902297366
552390,GBP,1.99,2.5195709892291505,0.8426658826853345
552390,COP,7200.0,2.459814488990622,0.8226804311005423
552390,KZT,650.0,1.9919067846707794,0.6661895600905616
552390,NOK,20.0,2.4292165764394897,0.8124470155316018
552390,PEN,8.95,2.738016207832256,0.9157244842248347
552390,SGD,3.5,2.476790701986174,0.8283580943097572
552390,VND,43000.0,1.9037653970435002,0.6367108351316054
552390,HKD,23.0,2.9641310501619897,0.9913481773117022
552390,ILS,10.95,2.901815290844044,0.9705067862354662
552390,NZD,3.59,2.605249541541393,0.8713209169034759
552390,ZAR,35.0,2.5994337245035473,0.8693758275931596
552390,CHF,3.0,3.0211115273531437,1.010405193094697
552390,CRC,1400.0,2.5324443520271087,0.8469713551930129
552390,SAR,11.0,2.933607136666089,0.9811395105906652
552390,AED,10.0,2.7227339298117315,0.910613354452084
552390,UYU,72.0,2.5580759630605305,0.8555438003546925
552390,KWD,0.65,2.1321891678229696,0.7131067450912941
552390,QAR,8.19,2.2491967154587647,0.7522397041668109
695600,USD,14.99,14.99,1.0
695600,CAD,17.49,13.404034698746425,0.8941984455467928
695600,CNY,50.0,7.265772211356664,0.48470795272559464
695600,TWD,268.0,8.563394683026585,0.5712738280871638
695600,USD,14.99,14.99,1.0
695600,BRL,28.99,9.263460616711933,0.6179760251308828
695600,JPY,1520.0,13.416953910115236,0.8950603008749324
695600,TRY,25.0,6.6256231398563035,0.44200287790902626
695600,RUB,360.0,5.985485198393895,0.3992985455899863
695600,ARS,179.99,11.396099784728378,0.7602468168597983
695600,EUR,14.99,16.14291052692226,1.0769119764457813
695600,CLP,6400.0,9.904054472299597,0.6607107720013073
695600,INR,459.0,6.809523244359519,0.4542710636664122
695600,IDR,95999.0,7.189823298086443,0.4796413140818174
695600,MYR,32.0,7.22319747928466,0.4818677437814983
695600,MXN,154.99,7.48242602661888,0.4991611758918532
695600,PHP,389.95,7.836044744810195,0.5227514839766642
695600,PLN,53.99,13.503769124816197,0.9008518428830018
695600,KRW,15500.0,13.443774664989808,0.896849544028673
695600,THB,239.0,6.801365964712578,0.4537268822356623
695600,UAH,229.0,8.465519900478018,0.5647444896916622
695600,GBP,11.39,14.421062094130667,0.9620455032775628
695600,COP,25000.0,8.541022531217436,0.5697813563187082
695600,KZT,2400.0,7.354732743399801,0.49064261130085396
695600,NOK,103.0,12.510465368663374,0.8345874161883504
695600,PEN,31.0,9.483631557854741,0.6326638797768339
695600,SGD,14.5,10.260990051085578,0.684522351640132
695600,VND,165000.0,7.305146290980873,0.48733464249372066
695600,HKD,76.0,9.794519991839618,0.6534036018572127
695600,ILS,55.95,14.827083609381212,0.9891316617332363
695600,NZD,18.49,13.418123683314862,0.8951383377795105
695600,ZAR,105.0,7.798301173510642,0.5202335672788954
695600,CHF,15.5,15.60907622465791,1.041299281164637
695600,CRC,6500.0,11.75777734869729,0.7843747397396458
695600,SAR,29.95,7.987412158468124,0.5328493768157521
695600,AED,42.0,11.435482505209272,0.762874083069331
695600,UYU,329.0,11.688985997873813,0.7797855902517553
695600,KWD,2.8,9.184814876775867,0.6127294781037936
695600,QAR,33.99,9.33457830994425,0.6227203675746664
564490,USD,o,o,1.0
770070,USD,4.99,4.99,1.0
770070,CAD,5.69,4.360717978037003,0.8738913783641288
770070,CNY,22.0,3.196939772996932,0.6406692931857579
770070,TWD,102.0,3.2592024539877302,0.6531467843662786
770070,USD,4.99,4.99,1.0
770070,BRL,10.89,3.4797891036906856,0.6973525257897165
770070,JPY,520.0,4.590010548197317,0.9198417932259152
770070,TRY,10.5,2.7827617187396476,0.5576676791061418
770070,RUB,133.0,2.2113042538510777,0.4431471450603362
770070,ARS,67.99,4.30479929086995,0.8626852286312525
770070,EUR,4.99,5.3737907624644485,1.0769119764457813
770070,CLP,2400.0,3.7140204271123487,0.7442926707639977
770070,INR,199.0,2.952276962151512,0.5916386697698421
770070,IDR,39999.0,2.9957160189185266,0.600343891566839
770070,MYR,12.5,2.82156151534557,0.5654431894480101
770070,MXN,57.99,2.7995734259218583,0.5610367587017752
770070,PHP,159.95,3.2141950427808452,0.6441272630823337
770070,PLN,17.99,4.499588934162685,0.9017212292911192
770070,KRW,5500.0,4.770371655318964,0.9559863036711351
770070,THB,99.0,2.817302219692658,0.5645896231849014
770070,UAH,99.0,3.65976624518482,0.7334200892153947
770070,GBP,3.99,5.051803139208197,1.012385398638917
770070,COP,9900.0,3.382244922362105,0.6778045936597404
770070,KZT,1050.0,3.217695575237413,0.6448287725926679
770070,NOK,37.0,4.494050666413056,0.9006113559946004
770070,PEN,11.5,3.5181213843654686,0.7050343455642222
770070,SGD,5.25,3.7151860529792606,0.7445262631220962
770070,VND,70000.0,3.099152971931279,0.6210727398659878
770070,HKD,28.0,3.6085073654145963,0.7231477686201595
770070,ILS,18.5,4.902610308731947,0.9824870358180253
770070,NZD,6.29,4.564629419580881,0.9147553947055874
770070,ZAR,42.0,3.1193204694042564,0.625114322525903
770070,CHF,5.0,5.035185878921906,1.0090552863570954
770070,CRC,2400.0,4.341333174903615,0.8700066482772775
770070,SAR,11.95,3.1869641166508873,0.6386701636574924
770070,AED,15.0,4.084100894717597,0.818457093129779
770070,UYU,120.0,4.2634599384342176,0.8544007892653742
770070,KWD,1.1,3.6083201301619483,0.7231102465254405
770070,QAR,12.99,3.5674072446653664,0.7149112714760253
397980,USD,1.99,1.99,1.0
397980,CAD,2.19,1.678378272741834,0.8434061672069517
397980,CNY,11.0,1.598469886498466,0.8032511992454604
397980,TWD,45.0,1.437883435582822,0.7225544902426242
397980,USD,1.99,1.99,1.0
397980,BRL,4.29,1.3708260105448153,0.688857291731063
397980,JPY,198.0,1.7477347856597478,0.8782586862611799
397980,TRY,4.0,1.0600997023770087,0.5327134182799038
397980,RUB,59.0,0.9809545186256661,0.49294196915862615
397980,ARS,26.99,1.7088767886539191,0.8587320545999594
397980,EUR,1.99,2.143054833127105,1.0769119764457813
397980,CLP,1000.0,1.547508511296812,0.7776424679883478
397980,INR,85.0,1.2610228230295404,0.6336798105676082
397980,IDR,17499.0,1.3105836299671316,0.6585847386769506
397980,MYR,5.0,1.1286246061382281,0.5671480432855418
397980,MXN,25.99,1.2547148360011915,0.6305099678397947
397980,PHP,69.95,1.4056451593780566,0.7063543514462596
397980,PLN,7.19,1.7983348769666319,0.9036858678224281
397980,KRW,2200.0,1.9081486621275856,0.9588686744359727
397980,THB,45.0,1.2805919180421172,0.6435135266543303
397980,UAH,40.0,1.4786934323979068,0.7430620263306065
397980,GBP,1.59,2.0131245592333413,1.0116203815242921
397980,COP,4500.0,1.5373840556191387,0.7725548018186627
397980,KZT,450.0,1.3790123893874626,0.6929710499434486
397980,NOK,15.0,1.8219124323296174,0.9155338855927726
397980,PEN,5.0,1.5296179932023777,0.7686522578906421
397980,SGD,2.15,1.5214571455057924,0.7645513293998957
397980,VND,30000.0,1.3282084165419767,0.667441415347727
397980,HKD,12.0,1.5465031566062555,0.777137264626259
397980,ILS,7.25,1.9212932290976548,0.9654739844711833
397980,NZD,2.39,1.7344140401905097,0.871564844316839
397980,ZAR,18.0,1.3368516297446815,0.6717847385651666
397980,CHF,2.0,2.0140743515687625,1.0120976641049058
397980,CRC,950.0,1.7184443817326809,0.8635398903179301
397980,SAR,5.25,1.4001306788633605,0.7035832557102314
397980,AED,6.0,1.6336403578870387,0.8209248029583109
397980,UYU,48.0,1.705383975373687,0.856976872047079
397980,KWD,0.45,1.476130962338979,0.7417743529341603
397980,QAR,5.49,1.507703292780051,0.7576398456181161
535260,USD,1.99,1.99,1.0
535260,CAD,2.29,1.7550165500359816,0.8819178643396892
535260,CNY,11.0,1.598469886498466,0.8032511992454604
535260,TWD,45.0,1.437883435582822,0.7225544902426242
535260,USD,1.99,1.99,1.0
535260,BRL,4.49,1.4347339830643873,0.7209718507861242
535260,JPY,205.0,1.8095233891931732,0.9093082357754639
535260,TRY,4.2,1.113104687495859,0.559349089193899
535260,RUB,61.0,1.0142072141722989,0.5096518664182407
535260,ARS,26.99,1.7088767886539191,0.8587320545999594
535260,EUR,1.59,1.7122900425487924,0.8604472575622072
535260,CLP,1000.0,1.547508511296812,0.7776424679883478
535260,INR,85.0,1.2610228230295404,0.6336798105676082
535260,IDR,17499.0,1.3105836299671316,0.6585847386769506
535260,MYR,5.5,1.241487066752051,0.6238628476140959
535260,MXN,26.99,1.3029916669362123,0.6547696818774936
535260,PHP,69.95,1.4056451593780566,0.7063543514462596
535260,PLN,7.19,1.7983348769666319,0.9036858678224281
535260,KRW,2200.0,1.9081486621275856,0.9588686744359727
535260,THB,45.0,1.2805919180421172,0.6435135266543303
535260,UAH,40.0,1.4786934323979068,0.7430620263306065
535260,GBP,1.69,2.139736166732294,1.0752443048906
535260,COP,4500.0,1.5373840556191387,0.7725548018186627
535260,KZT,450.0,1.3790123893874626,0.6929710499434486
535260,NOK,15.5,1.8826428467406047,0.9460516817791983
535260,PEN,5.0,1.5296179932023777,0.7686522578906421
535260,SGD,2.15,1.5214571455057924,0.7645513293998957
535260,VND,30000.0,1.3282084165419767,0.667441415347727
535260,HKD,12.0,1.5465031566062555,0.777137264626259
535260,ILS,7.25,1.9212932290976548,0.9654739844711833
535260,NZD,2.49,1.8069836653030835,0.9080319926146149
535260,ZAR,18.0,1.3368516297446815,0.6717847385651666
535260,CHF,2.0,2.0140743515687625,1.0120976641049058
535260,CRC,950.0,1.7184443817326809,0.8635398903179301
535260,SAR,5.25,1.4001306788633605,0.7035832557102314
535260,AED,6.0,1.6336403578870387,0.8209248029583109
535260,UYU,48.0,1.705383975373687,0.856976872047079
535260,KWD,0.45,1.476130962338979,0.7417743529341603
535260,QAR,5.49,1.507703292780051,0.7576398456181161
348270,USD,7.99,7.99,1.0
348270,CAD,8.79,6.736504574155579,0.8431169679794216
348270,CNY,31.0,4.504778771041131,0.5638020990038962
348270,TWD,228.0,7.285276073619632,0.9117992582752981
348270,USD,7.99,7.99,1.0
348270,BRL,15.99,5.1094424029397665,0.6394796499298832
348270,JPY,798.0,7.043900802810499,0.8815895873354817
348270,TRY,15.0,3.9753738839137824,0.49754366507056097
348270,RUB,189.0,3.142379729156795,0.3932890774914637
348270,EUR,7.99,8.604526691801793,1.0769119764457813
348270,CLP,4500.0,6.963788300835654,0.8715629913436364
348270,INR,349.0,5.177611355733054,0.6480114337588303
348270,IDR,69999.0,5.242559204187054,0.6561400756179041
348270,MYR,19.0,4.288773503325267,0.536767647475002
348270,MXN,89.99,4.344432015842525,0.5437336690666489
348270,PHP,259.95,5.223694913228388,0.6537790880135654
348270,KRW,8500.0,7.372392558220217,0.9227024478373238
348270,THB,189.0,5.378486055776892,0.6731521972186348
348270,GBP,5.59,7.077588859191433,0.8858058647298415
348270,COP,19000.0,6.491177123725252,0.812412656286014
348270,NOK,56.0,6.801806414030572,0.8512899141465046
348270,PEN,22.95,7.020946588798913,0.8787167194992381
348270,SGD,8.5,6.015063133394993,0.7528239215763446
348270,HKD,59.0,7.603640519980757,0.9516446207735615
348270,NZD,9.99,7.249705548746105,0.9073473778155325
348270,ZAR,87.0,6.46144954376596,0.8086920580432991
348270,CHF,8.0,8.05629740627505,1.00829754771903
348270,SAR,26.0,6.933980504847119,0.8678323535478246
348270,AED,26.0,7.079108217510501,0.8859960222165834
542240,USD,14.99,14.99,1.0
542240,CAD,16.99,13.020843312275687,0.8686353110257297
542240,CNY,48.0,6.975141322902397,0.46531963461657083
542240,TWD,398.0,12.717280163599183,0.8483842670846686
542240,USD,14.99,14.99,1.0
542240,BRL,27.99,8.943920754114075,0.596659156378524
542240,JPY,1480.0,13.06387617563852,0.8715060824308551
542240,TRY,24.0,6.360598214262051,0.4243227627926652
542240,RUB,349.0,5.8025953728874144,0.38709775669695895
542240,EUR,14.99,16.14291052692226,1.0769119764457813
542240,CLP,7500.0,11.606313834726091,0.7742704359390321
542240,INR,479.0,7.106234496837057,0.4740650097956676
542240,IDR,115999.0,8.687718754932128,0.5795676287479739
542240,MYR,31.0,6.997472558057015,0.46680937678832657
542240,MXN,199.0,9.607089356069146,0.6408998903314974
542240,PHP,419.95,8.438894705944458,0.562968292591358
542240,KRW,16000.0,13.87744481547335,0.9257801744812107
542240,THB,315.0,8.96414342629482,0.5980082339089273
542240,GBP,10.99,13.914615664134857,0.9282598841984561
542240,COP,32000.0,10.932508839958318,0.7293201360879465
542240,NOK,100.0,12.14608288219745,0.8102790448430587
542240,PEN,39.95,12.221647765686997,0.8153200644220812
542240,SGD,15.0,10.614817294226459,0.7081265706622054
542240,HKD,99.0,12.758651042001608,0.8511441655771587
542240,NZD,17.99,13.055275557751994,0.8709323254003999
542240,ZAR,159.0,11.808856062744686,0.7877822590223273
542240,CHF,15.0,15.105557636765718,1.0077089817722293
542240,SAR,47.0,12.53450322030056,0.8361910086924991
542240,AED,46.0,12.524576077133965,0.8355287576473626
366060,USD,4.99,4.99,1.0
366060,CAD,5.49,4.207441423448707,0.8431746339576568
366060,CNY,21.0,3.051624328769799,0.6115479616773144
366060,TWD,148.0,4.729038854805726,0.9477031773157767
366060,USD,4.99,4.99,1.0
366060,BRL,10.49,3.3519731586515418,0.6717381079462007
366060,JPY,498.0,4.395817794235123,0.8809254096663572
366060,TRY,10.0,2.6502492559425215,0.5311120753391826
366060,RUB,129.0,2.1447988627578125,0.4298194113743111
366060,EUR,4.99,5.3737907624644485,1.0769119764457813
366060,CLP,3000.0,4.642525533890436,0.9303658384549971
366060,INR,259.0,3.8424107195841293,0.7700221882934126
366060,IDR,45999.0,3.445084655972232,0.6903977266477419
366060,MYR,12.0,2.7086990547317478,0.5428254618700897
366060,MXN,55.99,2.7030197640518168,0.5416873274652939
366060,PHP,165.95,3.3347650350076976,0.6682895861738872
366060,KRW,5500.0,4.770371655318964,0.9559863036711351
366060,THB,129.0,3.6710301650540695,0.7356773877863867
366060,GBP,3.99,5.051803139208197,1.012385398638917
366060,COP,11900.0,4.0655267248595,0.8147348146011021
366060,NOK,36.0,4.372589837591081,0.8762705085352869
366060,PEN,14.95,4.5735577996751084,0.9165446492334887
366060,SGD,5.5,3.892099674549702,0.779979894699339
366060,HKD,39.0,5.0261352589703305,1.0072415348637938
366060,NZD,5.99,4.346920544243161,0.8711263615717757
366060,ZAR,55.0,4.08482442421986,0.818602089022016
366060,CHF,5.0,5.035185878921906,1.0090552863570954
366060,SAR,17.0,4.533756483938501,0.9085684336550102
366060,AED,17.0,4.6286476806799435,0.9275847055470828
539750,USD,0.99,0.99,1.0
539750,CAD,1.09,0.8353572225062096,0.8437951742486965
539750,CNY,6.0,0.8718926653627996,0.880699661982626
539750,TWD,30.0,0.9585889570552147,0.9682716737931462
539750,USD,0.99,0.99,1.0
539750,BRL,2.19,0.6997922990893113,0.7068609081710215
539750,JPY,98.0,0.865040449467956,0.8737782317858142
539750,TRY,2.0,0.5300498511885043,0.5354038900893984
539750,RUB,29.0,0.4821640854261749,0.487034429723409
539750,ARS,13.99,0.8857794099024946,0.8947266766691865
539750,EUR,0.99,1.0661428566813234,1.076911976445781
539750,CLP,600.0,0.9285051067780872,0.9378839462404921
539750,INR,58.0,0.8604626321848629,0.8691541739241039
539750,IDR,9299.0,0.696446492660401,0.7034813057175768
539750,MYR,3.0,0.6771747636829369,0.6840149128110474
539750,MXN,12.99,0.6271160338459206,0.6334505392383036
539750,PHP,36.95,0.7425102021303673,0.7500103051821893
539750,PLN,3.59,0.8979168579012807,0.9069867251528089
539750,KRW,1100.0,0.9540743310637928,0.9637114455189827
539750,THB,29.0,0.8252703471826978,0.8336064112956543
539750,UAH,21.0,0.7763140520089011,0.7841556080897991
539750,GBP,0.79,1.000231699241723,1.0103350497391141
539750,COP,2500.0,0.8541022531217437,0.8627295486078219
539750,KZT,250.0,0.7661179941041459,0.7738565597011575
539750,NOK,7.0,0.8502258017538215,0.8588139411654763
539750,PEN,2.95,0.9024746159894028,0.911590521201417
539750,SGD,1.25,0.884568107852205,0.8935031392446515
539750,VND,15000.0,0.6641042082709884,0.6708123315868569
539750,HKD,8.0,1.0310021044041704,1.0414162670749196
539750,ILS,3.5,0.9275208692195575,0.9368897668884418
539750,NZD,1.19,0.8635785388396261,0.8723015543834607
539750,ZAR,12.0,0.8912344198297876,0.9002367877068561
539750,CHF,1.0,1.0070371757843812,1.017209268469072
539750,CRC,500.0,0.9044444114382532,0.9135802135739931
539750,SAR,4.0,1.0667662315149413,1.0775416479948903
539750,AED,3.5,0.9529568754341059,0.9625827024586928
539750,UYU,24.0,0.8526919876868435,0.8613050380675187
539750,KWD,0.2,0.6560582054839906,0.662685056044435
539750,QAR,2.79,0.7662098701013375,0.7739493637387247
32510,USD,19.99,19.99,1.0
32510,CAD,21.99,16.852757176983072,0.8430593885434254
32510,CNY,68.0,9.881450207445063,0.49431967020735684
32510,TWD,468.0,14.95398773006135,0.7480734232146748
32510,USD,19.99,19.99,1.0
32510,BRL,36.99,11.819779517494807,0.5912846181838323
32510,JPY,1980.0,17.47734785659748,0.8743045451024253
32510,TRY,31.0,8.215772693421817,0.41099413173695937
32510,RUB,419.0,6.966439717019561,0.3484962339679621
32510,ARS,224.99,14.245283018867925,0.7126204611739833
32510,EUR,19.99,21.527470409151167,1.0769119764457813
32510,CLP,9500.0,14.701330857319714,0.7354342599959838
32510,INR,565.0,8.382092882490475,0.4193143012751614
32510,IDR,135999.0,10.185614211777812,0.5095354783280547
32510,MYR,38.0,8.577547006650533,0.429091896280667
32510,MXN,179.99,8.6893467999944,0.43468468234089047
32510,PHP,499.95,10.046494602302491,0.5025760181241867
32510,PLN,71.99,18.005859220142952,0.9007433326734844
32510,KRW,21000.0,18.21414632030877,0.9111628974641707
32510,THB,369.0,10.500853727945362,0.5253053390668015
32510,UAH,279.0,10.313886690975401,0.5159523107041222
32510,GBP,14.99,18.97907996409295,0.9494287125609281
32510,COP,40000.0,13.6656360499479,0.6836236143045473
32510,KZT,2650.0,8.120850737503947,0.4062456597050499
32510,NOK,140.0,17.004516035076428,0.8506511273174802
32510,PEN,49.95,15.280883752091754,0.7644264008049902
32510,SGD,20.0,14.15308972563528,0.7080084905270275
32510,VND,188000.0,8.323439410329721,0.41638016059678445
32510,HKD,119.0,15.336156303012034,0.7671914108560298
32510,ILS,73.95,19.59719093679608,0.9803497217006544
32510,NZD,23.99,17.409453064506412,0.8709081072789602
32510,ZAR,219.0,16.265028161893625,0.8136582372132879
32510,CHF,19.0,19.133706339903245,0.9571638989446346
32510,CRC,8500.0,15.375554994450303,0.7691623308879592
